AF_ID,Author_ID,Paper_ID,publication_affiliation,keywords in title bool,results
4873,37592993600,4658127,"School of Interactive Computing and the GVU Center, Georgia Institute of Technology",TRUE,Academic Institution
4874,37412991300,4658127,"School of Interactive Computing and the School of Public Policy, Georgia Institute of Technology",TRUE,Academic Institution
4875,37267736900,4658127,"School of Interactive Computing and the GVU Center, Georgia Institute of Technology",TRUE,Academic Institution
4876,37867422200,4658187,"Instituto de Informática, Universidade Federal do Rio Grande do Sul, Brazil",TRUE,Academic Institution
4877,37550809300,4658187,"Scientific Computing and Imaging Institute, University of Utah, USA",TRUE,Academic Institution
4878,37267034700,4658187,"Instituto de Informática, Universidade Federal do Rio Grande do Sul, Brazil",TRUE,Academic Institution
4879,37329407400,4658187,"Instituto de Informática, Universidade Federal do Rio Grande do Sul, Brazil",TRUE,Academic Institution
4880,37275249200,4658187,"Scientific Computing and Imaging Institute, University of Utah, USA",TRUE,Academic Institution
4881,37278517400,4658181,"Department of Diagnostic Radiology, Yale School of Medicine",FALSE,Private Corporation
4882,37398059300,4658181,"Texas A and M University, USA",TRUE,Academic Institution
4883,38263277600,4658181,"Department of Diagnostic Radiology, Yale School of Medicine",FALSE,Private Corporation
4884,37869716400,4658181,"Department of Neurosurgery, Yale School of Medicine",FALSE,Private Corporation
4885,38181319900,4658181,"Department of Surgery, Yale School of Medicine",FALSE,Private Corporation
4886,37267968800,4658181,"Department of Diagnostic Radiology, Yale School of Medicine",FALSE,Private Corporation
4887,37294174000,4658181,"Department of Diagnostic Radiology and the Department of Biomedical Engineering, Yale University, USA",TRUE,Academic Institution
4888,37870005900,4658162,"Computer Graphics Group, University of Bonn, Germany",TRUE,Academic Institution
4889,37867979100,4658162,"Computer Graphics Group, University of Bonn, Germany",TRUE,Academic Institution
4890,37719871100,4658162,"Computer Graphics Group, University of Bonn, Germany",TRUE,Academic Institution
4891,37271619700,4658162,"Computer Graphics Group, University of Bonn, Germany",TRUE,Academic Institution
4892,37448060300,4658146,Microsoft Research,FALSE,Private Corporation
4893,37603822300,4658146,Microsoft Research,FALSE,Private Corporation
4894,37542391000,4658146,Microsoft Research,FALSE,Private Corporation
4895,37293389400,4658146,Microsoft Research,FALSE,Private Corporation
4896,37267736900,4658146,Georgia Institute of Technology,TRUE,Academic Institution
4897,37869968000,4658128,"University of Calgary, Canada",TRUE,Academic Institution
4898,37285000100,4658128,"University of Calgary, Canada",TRUE,Academic Institution
4899,37606352800,4658185,"MPI Informatik, Saarbruecken, Germany",FALSE,Private Corporation
4900,37271851300,4658185,"MPI Informatik, Saarbruecken, Germany",FALSE,Private Corporation
4901,37601156200,4658200,Virginia Tech,FALSE,Private Corporation
4902,37282977600,4658200,Virginia Tech,FALSE,Private Corporation
4903,37391946800,4658200,Robert Bosch Research and Technology Center,FALSE,Private Corporation
4904,38270396300,4658200,Virginia Tech,FALSE,Private Corporation
4905,38277307300,4658200,Virginia Tech,FALSE,Private Corporation
4906,37876923500,4658200,Virginia Tech,FALSE,Private Corporation
4907,38272259600,4658200,Virginia Tech,FALSE,Private Corporation
4908,38274138400,4658200,Virginia Tech,FALSE,Private Corporation
4909,38273772900,4658200,Virginia Tech,FALSE,Private Corporation
4910,37548307800,4658144,IBM Thomas J. Watson Research Center,FALSE,Private Corporation
4911,37399569300,4658144,IBM Thomas J. Watson Research Center,FALSE,Private Corporation
4912,37326161000,4658142,Microsoft Research,FALSE,Private Corporation
4913,37354163600,4658142,"Monash University, Australia",TRUE,Academic Institution
4914,37867195800,4658142,"IPK-Gatersleben, Germany",FALSE,Private Corporation
4915,37372661500,4658142,"National ICT Australia, University of Melbourne, Australia",TRUE,Academic Institution
4916,37872168500,4658142,"University of Melbourne, Australia",TRUE,Academic Institution
4917,37867777700,4658142,"Monash University, Australia",TRUE,Academic Institution
4918,37407536000,4658197,"Computer Graphics Group/Visual System Laboratory, Department of Computer Science and Information Engineering, National Cheng Kung University, Tainan, Taiwan",TRUE,Academic Institution
4919,37277268400,4658197,"Computer Graphics Group/Visual System Laboratory, Department of Computer Science and Information Engineering, National Cheng Kung University, Tainan, Taiwan",TRUE,Academic Institution
4920,37324166000,4658197,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong, China",TRUE,Academic Institution
4921,37550793100,4658160,"Data Visualization Group, Delft University of Technnology, Netherlands",TRUE,Academic Institution
4922,37373834100,4658160,"Data Visualization Group, Delft University of Technnology, Netherlands",TRUE,Academic Institution
4923,37295045800,4658160,"Data Visualization Group, Delft University of Technnology, Netherlands",TRUE,Academic Institution
4924,37282573700,4658156,"Institute of Data Analysis and Visualization, University of California, Davis, USA",TRUE,Academic Institution
4925,37087758000,4658156,"Institute of Data Analysis and Visualization, University of California, Davis, USA",TRUE,Academic Institution
4926,37282575100,4658156,"Computer Science Dept., Purdue University, USA",TRUE,Academic Institution
4927,37728450600,4658156,"Geometric Algorithms Group, University of Kaiserslautern",TRUE,Academic Institution
4928,37267811400,4658156,"Institute of Data Analysis and Visualization, University of California, Davis, USA",TRUE,Academic Institution
4929,37550791300,4658129,"University of California Berkeley, USA",TRUE,Academic Institution
4930,37372036700,4658129,"Tableau Software, Inc.",FALSE,Private Corporation
4931,37442008700,4658129,"Tableau Software, Inc.",FALSE,Private Corporation
4932,37282718200,4658129,"University of California Berkeley, USA",TRUE,Academic Institution
4933,38271045600,4658168,"Visualization and Computer Graphics Research Group (VisCG), University of Münster, Germany",TRUE,Academic Institution
4934,37273031400,4658168,"Department of Nuclear Medicine, University Hospital of Münster, Germany",TRUE,Academic Institution
4935,37282207200,4658168,"Visualization and Computer Graphics Research Group (VisCG), University of Münster, Germany",TRUE,Academic Institution
4936,37295281400,4658168,"Visualization and Computer Graphics Research Group (VisCG), University of Münster, Germany",TRUE,Academic Institution
4937,37267218300,4658168,"Visualization and Computer Graphics Research Group (VisCG), University of Münster, Germany",TRUE,Academic Institution
4938,37391623900,4658140,"Hong Kong University of Science and Technology, Hong Kong, China",TRUE,Academic Institution
4939,37405368200,4658140,"Hong Kong University of Science and Technology, Hong Kong, China",TRUE,Academic Institution
4940,37272637300,4658140,"Hong Kong University of Science and Technology, Hong Kong, China",TRUE,Academic Institution
4941,38193849400,4658140,Pacific Northwest National Laboratory,FALSE,Private Corporation
4942,37293190400,4658140,"Peking University, China",TRUE,Academic Institution
4943,37285799200,4658186,"Wayne State University, USA",TRUE,Academic Institution
4944,37868989800,4658186,"Wayne State University, USA",TRUE,Academic Institution
4945,37290589700,4658186,"Wayne State University, USA",TRUE,Academic Institution
4946,37276603700,4658186,"Stony Brook University, USA",TRUE,Academic Institution
4947,37276553900,4658186,"Stony Brook University, USA",TRUE,Academic Institution
4948,37590969400,4658134,"ICMC, Instituto de Ciências Matemáticas e de Computaçãao, University of São Paulo, Sao Paulo, Brazil",TRUE,Academic Institution
4949,37371567600,4658134,"ICMC, Instituto de Ciências Matemáticas e de Computaçãao, University of São Paulo, Sao Paulo, Brazil",TRUE,Academic Institution
4950,37413699200,4658145,NICTA,FALSE,Private Corporation
4951,37407972900,4658145,INRIA,FALSE,Private Corporation
4952,37405886900,4658174,"VIDI research group, Department of Computer Science, University of California, Davis, CA, USA",TRUE,Academic Institution
4953,37401024100,4658174,"VIDI research group, Department of Computer Science, University of California, Davis, CA, USA",TRUE,Academic Institution
4954,37275869400,4658174,"VIDI research group, Department of Computer Science, University of California, Davis, CA, USA",TRUE,Academic Institution
4955,37546620000,4658178,"Department of Informatics, University of Bergen, Norway",TRUE,Academic Institution
4956,37869982700,4658178,"Wegener Center for Climate and Global Change (WegCenter) and the Institute for Geophysics, Astrophysics,  and Meteorology (IGAM), University of Graz, Austria",TRUE,Academic Institution
4957,37546620600,4658178,"VRVis Research Center, SimVis GmbH, Vienna, Austria",FALSE,Private Corporation
4958,37546620400,4658178,"VRVis Research Center, SimVis GmbH, Vienna, Austria",FALSE,Private Corporation
4959,37884365600,4658178,"Wegener Center for Climate and Global Change (WegCenter) and the Institute for Geophysics, Astrophysics,  and Meteorology (IGAM), University of Graz, Austria",TRUE,Academic Institution
4960,37274158800,4658178,"Department of Informatics, University of Bergen, Norway",TRUE,Academic Institution
4961,38017008700,4658148,"VRVis Research Center Vienna, Austria",FALSE,Private Corporation
4962,38220979200,4658148,"VRVis Research Center Vienna, Austria",FALSE,Private Corporation
4963,37274158800,4658148,"University of Bergen in Norway, Norway",TRUE,Academic Institution
4964,37869538100,4658165,"University of Leipzig, Germany",TRUE,Academic Institution
4965,37565763400,4658165,"University of Leipzig, Germany",TRUE,Academic Institution
4966,37282624500,4658165,"University College Dublin, Ireland",TRUE,Academic Institution
4967,37403333700,4658165,"University of Leipzig, Germany",TRUE,Academic Institution
4968,37282574800,4658165,"University of Leipzig, Germany",TRUE,Academic Institution
4969,38319785600,4658170,"Virtual Reality Group, RWTH Aachen University, Germany",TRUE,Academic Institution
4970,37870001300,4658170,"Virtual Reality Group, RWTH Aachen University, Germany",TRUE,Academic Institution
4971,37867688300,4658170,"Computational Analysis of Technical Systems (CATS), RWTH Aachen University, Germany",TRUE,Academic Institution
4972,38352396500,4658170,"Virtual Reality Group, RWTH Aachen University, Germany",TRUE,Academic Institution
4973,37865964700,4658170,"Computational Analysis of Technical Systems (CATS), RWTH Aachen University, Germany",TRUE,Academic Institution
4974,37330529700,4658170,"Institute for Scientific Computing, RWTH Aachen University, Germany",TRUE,Academic Institution
4975,37391845800,4658170,"Virtual Reality Group, RWTH Aachen University, Germany",TRUE,Academic Institution
4976,38188281400,4658193,"VRVis Research Center, Vienna, Austria",FALSE,Private Corporation
4977,37272650400,4658193,Virginia Technology,FALSE,Private Corporation
4978,38188282900,4658193,"AVL AST, Zagreb, Croatia",FALSE,Private Corporation
4979,37274158800,4658193,"University of Bergen, Norway",TRUE,Academic Institution
4980,37269399700,4658158,"Texas Advanced Computing Center, The University of Texas, Austin",TRUE,Academic Institution
4981,37282574300,4658158,"Texas Advanced Computing Center, University of Technology, Austin, USA",TRUE,Academic Institution
4982,37282571800,4658158,"Texas Advanced Computing Center, University of Technology, Austin, USA",TRUE,Academic Institution
4983,37282575100,4658184,"Computer Science Department, Purdue University, USA",TRUE,Academic Institution
4984,37282742400,4658184,"Brigham and Women's Hospital, Harvard Medical School",FALSE,Private Corporation
4985,37294318400,4658184,"Brigham and Women's Hospital, Harvard Medical School",FALSE,Private Corporation
4986,37394809600,4658169,"VRVis Research Center, Austria",FALSE,Private Corporation
4987,38273544100,4658169,"Computer Graphics Group, University of Siegen, Germany",TRUE,Academic Institution
4988,37846851700,4658169,"Austrian Foundry Research Institute, Austria",TRUE,Academic Institution
4989,37869963700,4658169,"Austrian Foundry Research Institute, Austria",TRUE,Academic Institution
4990,38273712900,4658169,"Austrian Foundry Research Institute, Austria",TRUE,Academic Institution
4991,37591215700,4658126,"UNC Charlotte, The Charlotte Visualization Center",FALSE,Private Corporation
4992,37606064200,4658126,"UNC Charlotte, The Charlotte Visualization Center",FALSE,Private Corporation
4993,37297344900,4658126,"UNC Charlotte, The Charlotte Visualization Center",FALSE,Private Corporation
4994,37300425000,4658126,"UNC Charlotte, The Charlotte Visualization Center",FALSE,Private Corporation
4995,37592409400,4658126,"UNC Charlotte, The Charlotte Visualization Center",FALSE,Private Corporation
4996,37869995900,4658135,"University of Rostock, Germany",TRUE,Academic Institution
4997,37283240400,4658135,"University of Rostock, Germany",TRUE,Academic Institution
4998,37869995100,4658135,"University of Rostock, Germany",TRUE,Academic Institution
4999,37532721900,4658141,"University of Illinois, USA",TRUE,Academic Institution
5000,37869982300,4658141,"University of Illinois, USA",TRUE,Academic Institution
5001,37272036400,4658141,NVidia Corporation,FALSE,Private Corporation
5002,37301161800,4658141,"University of Illinois, USA",TRUE,Academic Institution
5003,37278517400,4658179,"Department of Diagnostic Radiology, Yale School of Medicine",FALSE,Private Corporation
5004,37869717400,4658179,"Department of Diagnostic Radiology, Yale School of Medicine",FALSE,Private Corporation
5005,37294407100,4658179,"Department of Neurosurgery, Yale School of Medicine",FALSE,Private Corporation
5006,37290937600,4658179,"Department of Neurosurgery, Yale School of Medicine",FALSE,Private Corporation
5007,37284143200,4658179,"Department of Diagnostic Radiology, Department of Biomedical Engineering and the Department of Electrical Engineering Electrical Engineering, Yale University, USA",TRUE,Academic Institution
5008,37294174000,4658179,"Department of Diagnostic Radiology and the Department of Biomedical Engineering, Yale University, USA",TRUE,Academic Institution
5009,37295438200,4658123,"INRIA, Paris, France",FALSE,Private Corporation
5010,37590932700,4658123,"INRIA, Paris, France",FALSE,Private Corporation
5011,37407972900,4658123,"INRIA, Paris, France",FALSE,Private Corporation
5012,37882135400,4658147,"IBM Research Cambridge, MA, USA",FALSE,Private Corporation
5013,37332114400,4658147,"IBM Research Hawthorne, NY, USA",FALSE,Private Corporation
5014,37299311900,4658143,"University of California,슠Davis, Davis, CA, USA",TRUE,Academic Institution
5015,37275869400,4658143,"University of California Davis, Davis, CA, USA",TRUE,Academic Institution
5016,37395482900,4658195,"Institute for Data Analysis and Visualization (IDAV), University of California, Davis, USA",TRUE,Academic Institution
5017,37403588300,4658195,"Scientific Visualization Group, Berkeley National Laboratory, Lawrence",FALSE,Private Corporation
5018,38550755500,4658195,"Institute for Data Analysis and Visualization (IDAV), University of California, Davis, USA",TRUE,Academic Institution
5019,37564728700,4658173,"Initiative in Innovative Computing, Harvard University, USA",TRUE,Academic Institution
5020,37267322600,4658173,"Scientific Computing and Imaging Institute, University of Utah, USA",TRUE,Academic Institution
5021,37275716100,4658173,"Scientific Computing and Imaging Institute, University of Utah, USA",TRUE,Academic Institution
5022,37869733800,4658173,"Initiative in Innovative Computing, Harvard University, USA",TRUE,Academic Institution
5023,37275698100,4658173,"Initiative in Innovative Computing, Harvard University, USA",TRUE,Academic Institution
5024,37401176900,4658191,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Kowloon, Hong Kong, China",TRUE,Academic Institution
5025,37272637300,4658191,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Kowloon, Hong Kong, China",TRUE,Academic Institution
5026,37406959900,4658191,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Kowloon, Hong Kong, China",TRUE,Academic Institution
5027,37306814700,4658191,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Kowloon, Hong Kong, China",TRUE,Academic Institution
5028,37407308300,4658191,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Kowloon, Hong Kong, China",TRUE,Academic Institution
5029,37550809300,4658188,"Scientific Computing and Imaging Institute, University of Utah, USA",TRUE,Academic Institution
5030,37840129300,4658188,"Scientific Computing and Imaging Institute, University of Utah, USA",TRUE,Academic Institution
5031,37428381900,4658188,"UCD School of Computer Science & Informatics, University College Dublin, Ireland",TRUE,Academic Institution
5032,37282624500,4658188,"UCD School of Computer Science & Informatics, University College Dublin, Ireland",TRUE,Academic Institution
5033,37275249200,4658188,"Scientific Computing and Imaging Institute, University of Utah, USA",TRUE,Academic Institution
5034,37088413533,4658167,"Department of Simulation and Graphics, Otto-von-Guericke-University of Magdeburg, Germany",TRUE,Academic Institution
5035,37869714800,4658167,"Department of Simulation and Graphics, Otto-von-Guericke-University of Magdeburg, Germany",TRUE,Academic Institution
5036,37424645300,4658167,"ENT Department, University Hospital of Leipzig",TRUE,Academic Institution
5037,37546436800,4658167,"Department of Simulation and Graphics, Otto-von-Guericke-University of Magdeburg, Germany",TRUE,Academic Institution
5038,37282925900,4658153,"University of California, Davis, USA",TRUE,Academic Institution
5039,37275869400,4658153,"University of California, Davis, USA",TRUE,Academic Institution
5040,37643113600,4658172,"Jacobs University Bremen, Bremen, Germany",TRUE,Academic Institution
5041,37266826500,4658172,"Jacobs University Bremen, Bremen, Germany",TRUE,Academic Institution
5042,37399045100,4658149,"School of Informatics, City University, London, UK",TRUE,Academic Institution
5043,37605079900,4658149,"School of Informatics, City University, London, UK",TRUE,Academic Institution
5044,37869714300,4658155,MPI Informatik Saarbrücken,FALSE,Private Corporation
5045,37282635100,4658155,Zuse Institute Berlin,TRUE,Academic Institution
5046,37266875400,4658155,"University of Magdeburg, Germany",TRUE,Academic Institution
5047,37271851300,4658155,MPI Informatik Saarbrücken,FALSE,Private Corporation
5048,37868017200,4658136,The New York Times,FALSE,Private Corporation
5049,37550759700,4658136,Visual Communication Laboratory at IBM,FALSE,Private Corporation
5050,37882969500,4658190,"Department of Computer Sciences, University of Wisconsin, Madison, USA",TRUE,Academic Institution
5051,37282585700,4658190,"Department of Computer Sciences, University of Wisconsin, Madison, USA",TRUE,Academic Institution
5052,37541275000,4658151,"Department of Computer Science, University of Maryland (UMBC), USA",TRUE,Academic Institution
5053,37282292000,4658151,"Department of Computer Science, University of Maryland (UMBC), USA",TRUE,Academic Institution
5054,37266826500,4658166,"School of Engineering and Science, Jacobs University, Bremen, Germany",TRUE,Academic Institution
5055,37590653700,4658166,"School of Engineering and Science, Jacobs University, Bremen, Germany",TRUE,Academic Institution
5056,37643113600,4658166,"School of Engineering and Science, Jacobs University, Bremen, Germany",TRUE,Academic Institution
5057,37869996100,4658166,"School of Engineering and Science, Jacobs University, Bremen, Germany",TRUE,Academic Institution
5058,37402844200,4658177,"Christian Michelsen Research, Bergen, Norway",FALSE,Private Corporation
5059,37884872900,4658177,"Christian Michelsen Research, Bergen, Norway",FALSE,Private Corporation
5060,37869961500,4658177,"StatoilHydro, Bergen, Norway",FALSE,Private Corporation
5061,37869959900,4658177,"StatoilHydro, Bergen, Norway",FALSE,Private Corporation
5062,37548028800,4658138,UNC-Charlotte,FALSE,Private Corporation
5063,37282563400,4658138,UNC-Charlotte,FALSE,Private Corporation
5064,37550759700,4658133,IBM Research,FALSE,Private Corporation
5065,37681355300,4658133,IBM Research,FALSE,Private Corporation
5066,37869996300,4658161,"Department of Computer Science, University of Massachusetts, Lowell, USA",TRUE,Academic Institution
5067,37360588500,4658161,"Department of Computer Science, University of Massachusetts, Lowell, USA",TRUE,Academic Institution
5068,37606703800,4658161,"Department of Chemistry, University of Massachusetts, Lowell, USA",TRUE,Academic Institution
5069,37647314800,4658192,"School of Computing, University of Utah, USA",TRUE,Academic Institution
5070,37550809300,4658192,"Scientific Computing and Imaging (SCI) Institute, University of Utah, USA",TRUE,Academic Institution
5071,37426872800,4658192,"Scientific Computing and Imaging (SCI) Institute, University of Utah, USA",TRUE,Academic Institution
5072,37283149600,4658192,"School of Computing, University of Utah, USA",TRUE,Academic Institution
5073,37275249200,4658192,"Scientific Computing and Imaging (SCI) Institute, University of Utah, USA",TRUE,Academic Institution
5074,37873595500,4658189,NVIDIA,FALSE,Private Corporation
5075,37398562200,4658189,"Oregon State University, USA",TRUE,Academic Institution
5076,37739087200,4658189,"Czech Technical University, Prague, Czech Republic",TRUE,Academic Institution
5077,38514733100,4658189,"Arizona State University, USA",TRUE,Academic Institution
5078,37565762400,4658176,"Institute for Theoretical Physics and VISUS (Visualization Research Center), University of Stuttgart, Germany",TRUE,Academic Institution
5079,37869988300,4658176,"Institute of Quantum Physics, Ulm University, Germany",TRUE,Academic Institution
5080,37590950400,4658131,"Computer Science Department, University of Calgary, Canada",TRUE,Academic Institution
5081,37285000100,4658131,"Computer Science Department, University of Calgary, Canada",TRUE,Academic Institution
5082,37669874100,4658131,"Computer Science Department, University of Toronto, Canada",TRUE,Academic Institution
5083,37276124700,4658131,"Computer Science Department, University of Calgary, Canada",TRUE,Academic Institution
5084,37865597100,4658150,"Department of Statistics, Purdue University, USA",TRUE,Academic Institution
5085,37427770800,4658150,"College of Computing, Georgia Institute of Technology, Atlanta, GA, USA",TRUE,Academic Institution
5086,37282344300,4658150,"Department of Statistics and Computer Science, Purdue University, USA",TRUE,Academic Institution
5087,37282589200,4658182,"Department of Computer Science, Texas A and M University, USA",TRUE,Academic Institution
5088,37884259000,4658182,"Department of Veterinary Integrative Biosciences, Texas A and M University, USA",TRUE,Academic Institution
5089,37282588300,4658182,"Department of Computer Science, Texas A and M University, USA",TRUE,Academic Institution
5090,37876908500,4658132,"University of Stanford, USA",TRUE,Academic Institution
5091,37877444800,4658132,"University of Stanford, USA",TRUE,Academic Institution
5092,37604514900,4658132,"University of Stanford, USA",TRUE,Academic Institution
5093,37870000300,4658132,"University of Stanford, USA",TRUE,Academic Institution
5094,37349803800,4658132,"University of Stanford, USA",TRUE,Academic Institution
5095,37869997400,4658180,"Vienna University of Technology, Austria",TRUE,Academic Institution
5096,37086889017,4658180,Philips Healthcare,FALSE,Private Corporation
5097,37374875300,4658180,Philips Healthcare,FALSE,Private Corporation
5098,37282551500,4658180,"Eindhoven University of Technology, Netherlands",TRUE,Academic Institution
5099,37374887400,4658180,Philips Healthcare,FALSE,Private Corporation
5100,37282552200,4658180,"Vienna University of Technology, Austria",TRUE,Academic Institution
5101,37866652600,4658180,"King's College London, London, UK",FALSE,Private Corporation
5102,37881121400,4658175,"Hong Kong University of Science and Technology, Hong Kong, China",TRUE,Academic Institution
5103,37336329800,4658175,"Nanyang Technological University, Singapore",TRUE,Academic Institution
5104,37333439100,4658175,"Indiana University, Bloomington, USA",TRUE,Academic Institution
5105,37866648000,4658157,"Graduate Research Assistant at the Computational Simulation and Design Center, Mississippi State University, USA",TRUE,Academic Institution
5106,37265831900,4658157,"Department of Aerospace Engineering, Mississippi State University, USA",TRUE,Academic Institution
5107,37269516700,4658157,"Department of Computer Science and Engineering, Ohio State Uinversity, USA",FALSE,Private Corporation
5108,37828700000,4658164,"University of Tennessee, Knoxville, USA",TRUE,Academic Institution
5109,37281262900,4658164,"University of Tennessee, Knoxville, USA",TRUE,Academic Institution
5110,37410066100,4658164,Oak Ridge National Laboratory,FALSE,Private Corporation
5111,37672397100,4658164,Oak Ridge National Laboratory,FALSE,Private Corporation
5112,37545504600,4658164,"North Carolina State University, Charlotte, USA",TRUE,Academic Institution
5113,37878399300,4658139,"Georgia Institute of Technology, USA",TRUE,Academic Institution
5114,37300431800,4658139,"Georgia Institute of Technology, USA",TRUE,Academic Institution
5115,37267736900,4658139,"Georgia Institute of Technology, USA",TRUE,Academic Institution
5116,37297994200,4658139,"Georgia Institute of Technology, USA",TRUE,Academic Institution
5117,37869715500,4658130,"School of Computing, University of Utah, USA",TRUE,Academic Institution
5118,37448812400,4658130,"School of Computing, University of Utah, USA",TRUE,Academic Institution
5119,37869733800,4658152,"IIC, Harvard University, USA",TRUE,Academic Institution
5120,37869737100,4658152,CNR of Pisa,FALSE,Private Corporation
5121,37564728700,4658152,"IIC, Harvard University, USA",TRUE,Academic Institution
5122,37877709100,4658152,"IIC, Harvard University, USA",TRUE,Academic Institution
5123,37275698100,4658152,"IIC, Harvard University, USA",TRUE,Academic Institution
5124,37282557600,4677350,"Interactive Graphics Systems Group, Technical University of Darmstadt, Germany",TRUE,Academic Institution
5125,37606179600,4677350,"Interactive Graphics Systems Group, Technical University of Darmstadt, Germany",TRUE,Academic Institution
5126,37872455800,4677350,"Interactive Graphics Systems Group, Technical University of Darmstadt, Germany",TRUE,Academic Institution
5127,37449689200,4677350,"Fraunhofer Institute for Computer Graphics IGD, Darmstadt, Germany",TRUE,Academic Institution
5128,37866298300,4677351,"Data Analysis and Visualization Services, Swiss National Supercomputing Centre, Switzerland",FALSE,Private Corporation
5129,37570687200,4677351,"Laboratory of Crystallography, Department of Materials, ETH Zürich",FALSE,Private Corporation
5130,37592970300,4677352,"Computer Science Department, Stony Brook University, USA",TRUE,Academic Institution
5131,37085949068,4677352,"Computer Science Department, Stony Brook University",TRUE,Academic Institution
5132,37284911300,4677352,"Computer Science Department, Stony Brook University, USA",TRUE,Academic Institution
5133,37273119700,4677352,"Computer Science Department, Stony Brook University, USA",TRUE,Academic Institution
5134,37704437500,4677355,"Oculus Info Inc., USA",FALSE,Private Corporation
5135,37425695700,4677355,"Oculus Info Inc., USA",FALSE,Private Corporation
5136,37594531000,4677355,"Oculus Info Inc., USA",FALSE,Private Corporation
5137,37654961400,4677355,"Oculus Info Inc., USA",FALSE,Private Corporation
5138,37564069800,4677353,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",FALSE,Private Corporation
5139,37868031100,4677353,"Space Sciences Laboratory, Berkeley, CA, USA",FALSE,Private Corporation
5140,37871736600,4677353,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",FALSE,Private Corporation
5141,37874439800,4677353,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",FALSE,Private Corporation
5142,37867573100,4677353,"California Institute of Technology, Pasadena, CA, USA",TRUE,Academic Institution
5143,37283047100,4677356,"Fraunhofer Institute of Intelligent Analysis and Information Systems (IAIS), Sankt-Augustin, Germany",TRUE,Academic Institution
5144,37283047700,4677356,"Fraunhofer Institute of Intelligent Analysis and Information Systems (IAIS), Sankt-Augustin, Germany",TRUE,Academic Institution
5145,37829187900,4677358,"GeoVISTA Center, Department of Geography, Pennsylvania State University, USA",TRUE,Academic Institution
5146,37396008400,4677354,"Purdue University Regional Visualization and Analytics Center, USA",TRUE,Academic Institution
5147,37396006000,4677354,"Purdue University Regional Visualization and Analytics Center, USA",TRUE,Academic Institution
5148,38512951900,4677354,"Purdue University Regional Visualization and Analytics Center, USA",TRUE,Academic Institution
5149,37872486500,4677354,"Purdue University Regional Visualization and Analytics Center, USA",TRUE,Academic Institution
5150,38179941700,4677354,"Purdue University Regional Visualization and Analytics Center, USA",TRUE,Academic Institution
5151,37374971700,4677354,"Purdue University Regional Visualization and Analytics Center, USA",TRUE,Academic Institution
5152,37282344300,4677354,"Purdue University Regional Visualization and Analytics Center, USA",TRUE,Academic Institution
5153,37646590100,4677354,"Regenstrief Institute, Indiana University School of Medicine, USA",TRUE,Academic Institution
5154,37867664300,4677354,"Department of Health, Indiana State Board of Health, USA",FALSE,Private Corporation
5155,37282598900,4677354,"Purdue University Regional Visualization and Analytics Center, USA",TRUE,Academic Institution
5156,37881321800,4677357,"University of Stanford, USA",TRUE,Academic Institution
5157,37836526900,4677357,"University of Stanford, USA",TRUE,Academic Institution
5158,37840462500,4677357,"University of Stanford, USA",TRUE,Academic Institution
5159,37349803800,4677357,"University of Stanford, USA",TRUE,Academic Institution
5160,37591207400,4677359,"University of Konstanz, Germany",TRUE,Academic Institution
5161,37392085400,4677359,"University of Konstanz, Germany",TRUE,Academic Institution
5162,37283138700,4677359,"University of Konstanz, Germany",TRUE,Academic Institution
5163,37270862400,4677359,"Ben-Gurion University of the Negev, Israel",TRUE,Academic Institution
5164,37872415700,4677359,"Ben-Gurion University of the Negev, Israel",TRUE,Academic Institution
5165,37403562900,4677361,"Cahrlotten Visualization Center, North Carolina State University, Charlotte, USA",TRUE,Academic Institution
5166,37300425000,4677361,"Cahrlotten Visualization Center, North Carolina State University, Charlotte, USA",TRUE,Academic Institution
5167,37267458000,4677361,"School of Interactive Arts and Technology, Simon Fraser University, Canada",TRUE,Academic Institution
5168,37282252000,4677362,"Palo Alto Research Center, Inc.orporated, Palo Alto, CA, USA",FALSE,Private Corporation
5169,37444594200,4677362,"Palo Alto Research Center, Inc.orporated, Palo Alto, CA, USA",FALSE,Private Corporation
5170,37830251400,4677362,"Science Applications International Corporation, McLean, VA, USA",FALSE,Private Corporation
5171,37400451800,4677360,"Viscenter, UNC-Charlotte, USA",FALSE,Private Corporation
5172,37606064200,4677360,"Viscenter, UNC-Charlotte, USA",FALSE,Private Corporation
5173,37601288800,4677360,"HCI Laboratory, UNC-Charlotte, USA",FALSE,Private Corporation
5174,37601289000,4677360,"Viscenter, UNC-Charlotte, USA",FALSE,Private Corporation
5175,37592409400,4677360,"Viscenter, UNC-Charlotte, USA",FALSE,Private Corporation
5176,37300425000,4677360,"HCI Laboratory, UNC-Charlotte, USA",FALSE,Private Corporation
5177,37681662800,4677363,"Department of Economics, Purdue University, USA",TRUE,Academic Institution
